 LLYFNI2                   SWAT+ Dec 8  2020    MODULAR Rev 2020.60.5.1                                   
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc
    366    12    31  2008    203       0  rtu2030                1.847   30528.896       0.000     780.805       8.270       0.000      75.618     189.173       0.000       0.366       0.252      88.674       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    204       0  rtu2040                0.000       0.000       0.000       0.000       8.766       0.000       0.000       0.000       0.000       0.000       0.000       1.443       0.000      12.708       6.564       9.636       9.385       0.000       0.000       0.480
    366    12    31  2008    205       0  rtu2050                0.490   33963.625       0.000     816.863       7.985       0.000     104.465     260.830       0.016       0.099       0.094      28.357       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    206       0  rtu2060                1.419   15920.363       0.000     290.416       8.926       0.000      82.959      85.113      43.638       1.549       0.052      17.593       0.000      12.708       6.564       9.636       9.385       0.000       0.000       0.480
    366    12    31  2008    207       0  rtu2070                2.447   31794.576       0.000     902.439       9.004       0.000      74.827     146.712      86.517       3.365       0.096       5.262       0.000      12.708       6.564       9.636       9.385       0.000       0.000       0.480
    366    12    31  2008    208       0  rtu2080                4.000   50115.906       0.000     869.890       9.214       0.000     212.131     239.863     144.948       6.260       0.144      26.030       0.000      12.708       6.564       9.636       9.385       0.000       0.000       0.480
    366    12    31  2008    209       0  rtu2090                0.551   33577.914       0.000     522.778       8.276       0.000     154.936     260.827       0.000       0.024       0.076      59.594       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    210       0  rtu2100                0.448   38142.113       0.000    1071.461       7.945       0.000      15.702     260.827       0.034       0.055       0.110       5.451       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    211       0  rtu2110                0.000       0.000       0.000       0.000       8.996       0.000       0.000       0.000       0.000       0.000       0.000      18.498       0.000      12.708       6.564       9.636       9.385       0.000       0.000       0.480
    366    12    31  2008    212       0  rtu2120                4.000   51951.648       0.000    1409.058       9.158       0.000     130.307     239.863     142.505       5.555       0.153       8.884       0.000      12.708       6.564       9.636       9.385       0.000       0.000       0.480
    366    12    31  2008    213       0  rtu2130                4.000   44869.656       0.000     651.446       9.244       0.000     264.803     239.861     133.021       4.446       0.145      53.258       0.000      12.708       6.564       9.636       9.385       0.000       0.000       0.480
    366    12    31  2008    214       0  rtu2140                4.000   51609.426       0.000    1358.094       9.166       0.000     139.553     239.863     142.248       5.589       0.154      11.593       0.000      12.708       6.564       9.636       9.385       0.000       0.000       0.480
    366    12    31  2008    215       0  rtu2150                4.000   50806.023       0.000    1079.175       9.192       0.000     183.008     239.863     144.534       6.150       0.146      19.349       0.000      12.708       6.564       9.636       9.385       0.000       0.000       0.480
    366    12    31  2008    216       0  rtu2160                0.000       0.000       0.000       0.000       8.104       0.000       0.000       0.000       0.000       0.000       0.000      73.136       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    217       0  rtu2170                2.768   43893.793       0.000     975.047       8.265       0.000     156.011     260.830       0.000       0.660       0.403      43.913       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    218       0  rtu2180                0.000       0.000       0.000       0.000       7.977       0.000       0.000       0.000       0.000       0.000       0.000       9.423       0.000      11.924       5.780       8.852       8.581       0.000       0.000       0.477
    366    12    31  2008    219       0  rtu2190                0.000       0.000       0.000       0.000       8.776       0.000       0.000       0.000       0.000       0.000       0.000       7.035       0.000      12.708       6.564       9.636       9.385       0.000       0.000       0.480
    366    12    31  2008    220       0  rtu2200                0.000       0.000       0.000       0.000       7.871       0.000       0.000       0.000       0.000       0.000       0.000      18.930       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    221       0  rtu2210                2.067   36413.395       0.000     599.144       8.286       0.000     165.785     260.827       0.000       0.199       0.230      61.628       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    222       0  rtu2220                0.457   38219.379       0.000    1124.889       8.142       0.000     131.709     246.101       0.976       0.056       0.097      10.321       0.000      12.007       5.862       8.935       8.417       0.000       0.000       0.491
    366    12    31  2008    223       0  rtu2230                0.000       0.000       0.000       0.000       7.983       0.000       0.000       0.000       0.000       0.000       0.000      39.887       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    224       0  rtu2240                1.573   35423.277       0.000    1095.217       9.089       0.000     120.505     191.891      47.847       2.087       0.111       9.026       0.000      12.708       6.564       9.636       9.385       0.000       0.000       0.480
    366    12    31  2008    225       0  rtu2250                0.500   36988.312       0.000     815.578       8.150       0.000     140.196     246.098       0.689       0.308       0.090      20.143       0.000      12.007       5.862       8.934       8.417       0.000       0.000       0.491
    366    12    31  2008    226       0  rtu2260                0.125   10453.567       0.000     367.932       8.885       0.000      36.451      64.962       0.000       0.187       0.037       9.115       0.000      12.708       6.564       9.636       9.385       0.000       0.000       0.480
    366    12    31  2008    227       0  rtu2270                0.324   20459.021       0.000     320.308       8.137       0.000     102.806     153.236       0.000       0.074       0.053      17.070       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    228       0  rtu2280                0.551   35345.867       0.000     554.802       8.069       0.000      84.786     260.827       0.000       0.277       0.095      16.489       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    229       0  rtu2290                0.309   25717.393       0.000     863.217       8.734       0.000     112.838     159.910       0.000       0.378       0.083      19.694       0.000      12.394       6.250       9.322       9.062       0.000       0.000       0.479
    366    12    31  2008    230       0  rtu2300                0.434   26003.926       0.000     407.720       8.111       0.000     185.100     205.185       0.000       0.113       0.069      20.206       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    231       0  rtu2310                0.531   33774.023       0.000     609.075       8.289       0.000     208.596     260.827       0.000       0.020       0.066      64.701       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    232       0  rtu2320                0.551   28486.781       0.000     448.034       8.199       0.000     266.864     260.827       0.000       0.053       0.071      34.154       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    233       0  rtu2330                0.551   30988.508       0.000     486.422       8.191       0.000     256.047     260.827       0.000       0.038       0.082      23.441       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    234       0  rtu2340                0.504   36864.738       0.000     795.529       8.217       0.000      93.624     260.827       0.000       0.075       0.084      21.691       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    235       0  rtu2350                0.524   35651.742       0.000     663.307       8.263       0.000     201.495     260.827       0.000       0.041       0.075      44.633       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    236       0  rtu2360                0.484   35367.910       0.000     841.696       8.279       0.000     162.499     260.827       0.000       0.018       0.064      54.994       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    237       0  rtu2370                0.448   38099.859       0.000    1044.911       8.220       0.000     107.708     260.825       0.004       0.028       0.078      29.124       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    238       0  rtu2380                0.551   33210.035       0.000     520.417       8.198       0.000     232.395     260.827       0.000       0.084       0.085      20.650       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    239       0  rtu2390                0.448   38038.980       0.000    1004.770       8.272       0.000     180.700     260.827       0.000       0.022       0.069      50.366       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    366    12    31  2008    240       0  rtu2400                0.476   37136.996       0.000     842.299       8.273       0.000     210.904     260.830       0.000       0.023       0.068      56.609       0.000      11.765       5.621       8.693       8.417       0.000       0.000       0.477
    365    12    31  2009      1       0  rtu0010                4.000   46974.168       0.000     792.347       9.235       0.000     243.190     239.195     117.081       2.932       0.132      43.429       0.000      12.526       6.538       9.532      10.051       0.000       0.000       0.455
    365    12    31  2009      2       0  rtu0020                4.000   48070.262       0.000     895.966       9.222       0.000     210.196     239.197     122.279       2.770       0.137      36.436       0.000      12.526       6.539       9.532      10.052       0.000       0.000       0.455
    365    12    31  2009      3       0  rtu0030                4.000   51652.938       0.000    1154.232       9.194       0.000     139.988     239.195     139.248       2.937       0.148      17.585       0.000      12.526       6.538       9.532      10.051       0.000       0.000       0.455
    365    12    31  2009      4       0  rtu0040                4.000   52215.059       0.000    1127.510       9.281       0.000     148.874     233.571     141.675       3.646       0.138      19.042       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009      5       0  rtu0050                4.000   51974.902       0.000    1004.486       9.294       0.000     179.285     233.571     141.450       3.816       0.137      24.175       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009      6       0  rtu0060                4.000   49165.730       0.000     849.206       9.314       0.000     229.150     233.571     133.797       2.729       0.132      37.689       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009      7       0  rtu0070                4.000   49435.746       0.000     674.107       9.331       0.000     264.972     233.571     131.344       3.696       0.130      42.638       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009      8       0  rtu0080                4.000   52311.062       0.000    1095.792       9.286       0.000     161.457     233.571     142.215       4.074       0.135      20.193       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009      9       0  rtu0090                4.000   49527.371       0.000     895.661       9.304       0.000     206.824     233.568     128.207       3.160       0.134      34.249       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     10       0  rtu0100                4.000   47431.797       0.000     713.180       9.325       0.000     255.423     233.571     118.880       2.817       0.130      46.540       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     11       0  rtu0110                4.000   47170.355       0.000     714.614       9.325       0.000     255.623     233.571     122.168       2.111       0.132      47.181       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     12       0  rtu0120                4.000   49321.152       0.000    1058.801       9.289       0.000     172.402     233.573     128.873       2.745       0.136      29.296       0.000      12.668       6.681       9.675      10.052       0.000       0.000       0.462
    365    12    31  2009     13       0  rtu0130                4.000   43726.895       0.000     558.870       9.336       0.000     285.145     233.571     100.098       1.226       0.130      60.471       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     14       0  rtu0140                4.000   42861.723       0.000     544.638       9.335       0.000     286.130     233.571      92.931       1.007       0.131      63.405       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     15       0  rtu0150                4.000   44990.652       0.000     588.066       9.336       0.000     282.968     233.571     109.335       1.629       0.130      56.977       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     16       0  rtu0160                4.000   47320.711       0.000     837.344       9.308       0.000     218.371     233.571     119.325       1.897       0.138      41.957       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     17       0  rtu0170                4.000   45073.469       0.000     718.888       9.318       0.000     244.792     233.573     104.410       1.415       0.137      52.010       0.000      12.668       6.681       9.675      10.052       0.000       0.000       0.462
    365    12    31  2009     18       0  rtu0180                4.000   46239.023       0.000     720.244       9.322       0.000     250.081     233.571     114.758       1.823       0.132      49.028       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     19       0  rtu0190                4.000   48837.648       0.000    1054.056       9.321       0.000     186.163     233.571      79.043       1.612       0.296      46.240       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     20       0  rtu0200                2.720   30860.992       0.000     406.588       9.196       0.000     191.934     158.828      61.716       0.962       0.125      52.987       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     21       0  rtu0210                4.000   43818.449       0.000     597.486       9.435       0.000     282.040     233.571       0.000       0.344       0.430     126.642       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     22       0  rtu0220                1.818   22003.721       0.000     436.782       9.102       0.000     124.523     106.170       8.576       0.279       0.169      55.835       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     23       0  rtu0230                2.338   29043.115       0.000     762.611       9.291       0.000     110.312     136.503       0.000       0.657       0.293      54.129       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     24       0  rtu0240                1.333    8460.343       0.000     105.556       8.973       0.000      97.342      82.706       0.000       0.000       0.020      92.804       0.000      12.354       6.367       9.361       9.739       0.000       0.000       0.461
    365    12    31  2009     25       0  rtu0250                4.000   25381.641       0.000     316.674       8.453       0.000     292.029     248.121       0.000       0.000       0.059     195.609       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     26       0  rtu0260                4.000   25381.402       0.000     316.671       8.453       0.000     292.029     248.121       0.000       0.000       0.059     195.605       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     27       0  rtu0270                4.000   25381.002       0.000     316.667       8.453       0.000     292.029     248.121       0.000       0.000       0.059     195.632       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     28       0  rtu0280                4.000   25380.926       0.000     316.666       8.453       0.000     292.029     248.121       0.000       0.000       0.059     195.631       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     29       0  rtu0290                4.000   25478.098       0.000     319.018       8.452       0.000     291.977     248.121       0.000       0.000       0.066     193.602       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     30       0  rtu0300                4.000   25980.809       0.000     328.604       8.450       0.000     291.647     248.121       0.000       0.003       0.103     186.530       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     31       0  rtu0310                1.463   28590.295       0.000     415.591       8.405       0.000     210.944     248.119       0.000       0.011       0.035     135.567       0.000      11.726       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     32       0  rtu0320                1.032    7143.772       0.000      90.972       8.413       0.000      74.756      64.033       0.000       0.009       0.028     189.963       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     33       0  rtu0330                4.000   49539.441       0.000    1006.933       8.860       0.000     183.573     263.532     122.108       1.834       0.141      18.331       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     34       0  rtu0340                4.000   50283.035       0.000    1030.130       8.859       0.000     183.919     263.532     128.609       2.036       0.140      16.475       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     35       0  rtu0350                1.039   23960.789       0.000     618.240       8.371       0.000      65.309     162.487       0.000       0.071       0.059     105.120       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     36       0  rtu0360                0.198   10197.321       0.000     155.223       8.403       0.000      77.158      93.046       0.000       0.004       0.006     172.201       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     37       0  rtu0370                4.000   45814.059       0.000     603.149       9.335       0.000     281.284     233.571     114.746       1.827       0.130      54.414       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     38       0  rtu0380                0.176    7146.284       0.000     101.327       8.417       0.000      97.765      82.706       0.000       0.000       0.000     198.620       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     39       0  rtu0390                4.000   46390.086       0.000     725.484       9.323       0.000     252.624     233.571     116.303       1.992       0.131      48.569       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     40       0  rtu0400                2.220   27074.033       0.000     455.889       8.432       0.000     266.027     248.121       0.000       0.148       0.087     178.647       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     41       0  rtu0410                0.499   26435.604       0.000     540.667       8.411       0.000     215.417     248.121       0.000       0.008       0.013     151.041       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     42       0  rtu0420                0.528   32416.117       0.000     497.535       8.369       0.000     140.066     248.121       0.000       0.019       0.034      83.067       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     43       0  rtu0430                4.000   50152.871       0.000    1033.434       8.857       0.000     177.876     263.532     126.933       1.993       0.142      16.403       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     44       0  rtu0440                0.528   32852.281       0.000     501.898       8.216       0.000     132.683     248.121       0.000       0.241       0.051      41.061       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     45       0  rtu0450                2.709   43917.480       0.000    1037.156       8.991       0.000     210.615     263.532       6.883       0.461       0.270      72.008       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     46       0  rtu0460                4.000   44920.234       0.000     730.753       8.892       0.000     248.692     263.532      88.327       1.381       0.137      34.771       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     47       0  rtu0470                0.614   23655.230       0.000     360.758       9.085       0.000     291.962     263.532       0.000       0.000       0.002     187.322       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     48       0  rtu0480                4.000   31524.947       0.000     505.921       8.425       0.000     254.692     248.124       0.000       0.186       0.189     153.806       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     49       0  rtu0490                4.000   36769.152       0.000     473.150       8.920       0.000     290.664     263.532      33.281       0.071       0.135      60.872       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     50       0  rtu0500                0.614   23325.141       0.000     348.125       9.003       0.000     292.462     263.532       0.000       0.000       0.001     166.279       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     51       0  rtu0510                4.000   46058.789       0.000     722.212       8.988       0.000     254.658     258.688      83.439       1.333       0.190      47.817       0.000      12.036       6.049       9.043      10.051       0.000       0.000       0.431
    365    12    31  2009     52       0  rtu0520                4.000   43260.406       0.000     751.642       8.889       0.000     231.923     263.535      77.223       0.798       0.138      38.711       0.000      11.915       5.927       8.921      10.052       0.000       0.000       0.425
    365    12    31  2009     53       0  rtu0530                4.000   44751.535       0.000     612.627       9.048       0.000     283.283     263.532       0.000       0.235       0.437     107.518       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     54       0  rtu0540                0.614   32645.836       0.000     579.641       9.019       0.000     267.686     263.532       0.000       0.004       0.019     106.870       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     55       0  rtu0550                4.000   39328.043       0.000     524.060       8.919       0.000     289.199     263.532      47.813       0.174       0.135      52.546       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     56       0  rtu0560                2.621   42994.180       0.000     931.057       8.280       0.000     105.600     255.476       0.000       0.511       0.296      41.360       0.000      11.668       5.681       8.675       9.115       0.000       0.000       0.456
    365    12    31  2009     57       0  rtu0570                0.528   21380.805       0.000     293.118       8.146       0.000     293.520     248.121       0.000       0.000       0.000      81.529       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     58       0  rtu0580                4.000   41690.004       0.000     923.345       8.371       0.000     160.074     248.121       0.000       0.572       0.441      77.277       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     59       0  rtu0590                4.000   46590.262       0.000     787.000       8.887       0.000     241.736     263.532      99.798       1.614       0.137      29.524       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     60       0  rtu0600                0.229   14110.040       0.000     218.662       8.283       0.000      73.049     107.518       0.000       0.007       0.014      42.127       0.000      11.726       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     61       0  rtu0610                0.614   30833.107       0.000     466.238       9.034       0.000     284.440     263.532       0.000       0.000       0.012     122.736       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     62       0  rtu0620                0.429   38508.652       0.000    1107.340       8.295       0.000      68.828     248.121       0.000       0.032       0.052      18.030       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     63       0  rtu0630                0.565   36789.133       0.000     975.669       8.708       0.000     157.610     263.532       0.000       0.083       0.041      36.849       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     64       0  rtu0640                0.481   35791.820       0.000     800.117       8.079       0.000      93.333     248.124       0.000       0.324       0.090      15.462       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     65       0  rtu0650                0.614   30449.502       0.000     627.726       8.565       0.000     262.422     263.532       0.000       0.090       0.036      43.305       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     66       0  rtu0660                1.978   12909.537       0.000     163.270       8.348       0.000     144.139     122.669       0.000       0.002       0.050     112.549       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     67       0  rtu0670                0.496   37536.133       0.000     644.324       8.772       0.000     294.152     263.532       0.000       0.000       0.026     101.416       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     68       0  rtu0680                0.359   27042.883       0.000     518.606       8.066       0.000      22.509     179.513       0.000       0.398       0.071       8.685       0.000      11.726       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     69       0  rtu0690                0.528   37217.312       0.000     580.124       8.297       0.000     143.463     248.121       0.000       0.256       0.066      19.271       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     70       0  rtu0700                0.461   36245.711       0.000     911.620       8.078       0.000      92.651     248.121       0.000       0.185       0.092      14.539       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     71       0  rtu0710                0.000       0.000       0.000       0.000       8.283       0.000       0.000       0.000       0.000       0.000       0.000      62.947       0.000      11.726       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     72       0  rtu0720                4.000   48994.051       0.000     942.510       8.869       0.000     205.650     263.532     118.447       1.959       0.139      21.114       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     73       0  rtu0730                0.528   38019.371       0.000     593.599       8.331       0.000      92.053     248.121       0.000       0.029       0.051      24.261       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     74       0  rtu0740                0.528   37039.809       0.000     576.961       8.296       0.000     174.841     248.121       0.000       0.262       0.067      22.739       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     75       0  rtu0750                0.496   38632.160       0.000    1105.419       8.682       0.000      55.033     263.532       0.000       0.050       0.050      17.623       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     76       0  rtu0760                4.000   46155.277       0.000     743.551       8.890       0.000     249.056     263.532      97.357       1.673       0.137      31.578       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     77       0  rtu0770                4.000   50910.562       0.000    1230.562       9.298       0.000     145.509     233.571     103.502       2.239       0.232      31.331       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     78       0  rtu0780                0.469   37789.352       0.000     863.851       8.072       0.000      48.041     248.121       0.000       0.360       0.097      10.351       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     79       0  rtu0790                0.614   34274.348       0.000     851.518       8.547       0.000     225.102     263.532       0.000       0.220       0.075      30.043       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     80       0  rtu0800                4.000   49526.445       0.000     936.223       8.868       0.000     204.960     263.532     122.127       2.026       0.140      19.995       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     81       0  rtu0810                4.000   49572.281       0.000    1388.466       9.345       0.000     118.657     233.571       0.000       1.244       0.558      56.675       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     82       0  rtu0820                0.485   36679.363       0.000     794.154       8.075       0.000      74.798     248.119       0.000       0.416       0.096      12.192       0.000      11.726       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     83       0  rtu0830                4.000   51094.504       0.000     806.623       9.319       0.000     235.155     233.571     137.807       4.307       0.130      33.937       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     84       0  rtu0840                0.601   35618.980       0.000     669.072       7.521       0.000     180.440     351.227       0.000       0.016       0.066      22.696       0.000      10.910       4.923       7.917       9.115       0.000       0.000       0.416
    365    12    31  2009     85       0  rtu0850                0.000       0.000       0.000       0.000       8.841       0.000       0.000       0.000       0.000       0.000       0.000      17.136       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     86       0  rtu0860                0.572   35605.152       0.000     945.899       8.538       0.000     188.142     263.532       0.000       0.198       0.083      25.217       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     87       0  rtu0870                0.000       0.000       0.000       0.000       8.829       0.000       0.000       0.000       0.000       0.000       0.000      13.231       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     88       0  rtu0880                0.000       0.000       0.000       0.000       7.911       0.000       0.000       0.000       0.000       0.000       0.000      18.339       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     89       0  rtu0890                1.970   42955.430       0.000     874.145       8.336       0.000     122.329     248.124       0.000       0.430       0.238      33.407       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     90       0  rtu0900                0.614   29095.471       0.000     447.996       8.570       0.000     287.043     263.532       0.000       0.026       0.037      44.812       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     91       0  rtu0910                0.000       0.000       0.000       0.000       8.886       0.000       0.000       0.000       0.000       0.000       0.000      29.656       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009     92       0  rtu0920                4.000   48602.336       0.000     934.653       8.868       0.000     198.269     263.532     114.539       1.818       0.141      21.680       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     93       0  rtu0930                0.672   33235.105       0.000     628.490       7.159       0.000     128.494     395.214       0.000       0.024       0.069      13.983       0.000      10.562       4.575       7.568       9.115       0.000       0.000       0.398
    365    12    31  2009     94       0  rtu0940                2.571   28828.098       0.000     423.614       9.151       0.000     169.709     150.153      67.967       1.020       0.084      40.414       0.000      12.668       6.681       9.675      10.052       0.000       0.000       0.462
    365    12    31  2009     95       0  rtu0950                0.494   34850.879       0.000     671.208       8.364       0.000     200.913     248.121       0.000       0.016       0.030      73.813       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     96       0  rtu0960                0.245   21676.301       0.000     483.749       8.140       0.000     153.592     141.784       0.000       0.010       0.040      31.501       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009     97       0  rtu0970                4.000   49398.898       0.000     949.772       8.867       0.000     201.328     263.532     121.374       1.994       0.140      19.897       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009     98       0  rtu0980                0.577   38174.266       0.000     925.336       7.139       0.000      14.632     395.214       0.000       0.026       0.100       3.884       0.000      10.562       4.575       7.568       9.115       0.000       0.000       0.398
