 LLYFNI2                   SWAT+ Dec 8  2020    MODULAR Rev 2020.60.5.1                                   
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle      sedmin     tileno3
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        ----        ----
    366    12    31  2008     20       0  rtu0200               11.823       1.371       0.211       4.071       0.000       0.109       0.000       0.015       0.000
    366    12    31  2008     21       0  rtu0210                0.041       0.782       0.074       3.446       0.000       0.170       0.000       0.001       0.000
    366    12    31  2008     22       0  rtu0220               28.399       2.271       0.217       6.760       0.000       0.100       0.000       0.032       0.000
    366    12    31  2008     23       0  rtu0230               34.062       3.493       0.284      15.963       0.000       0.082       0.000       0.036       0.000
    366    12    31  2008     24       0  rtu0240                0.511       1.553       0.128      26.426       0.000       0.082       0.000       0.024       0.000
    366    12    31  2008     25       0  rtu0250                0.007       0.110       0.008       6.122       0.000       0.182       0.000       0.000       0.000
    366    12    31  2008     26       0  rtu0260                0.010       0.237       0.016       6.109       0.000       0.181       0.000       0.000       0.000
    366    12    31  2008     27       0  rtu0270                0.005       0.045       0.003       6.132       0.000       0.183       0.000       0.000       0.000
    366    12    31  2008     28       0  rtu0280                0.005       0.045       0.003       6.132       0.000       0.183       0.000       0.000       0.000
    366    12    31  2008     29       0  rtu0290                0.029       0.855       0.059       5.907       0.000       0.167       0.000       0.001       0.000
    366    12    31  2008     30       0  rtu0300                0.040       0.756       0.056       5.954       0.000       0.181       0.000       0.001       0.000
    366    12    31  2008     31       0  rtu0310                0.075       0.726       0.029       2.810       0.000       0.049       0.000       0.002       0.000
    366    12    31  2008     32       0  rtu0320                0.940       9.943       0.542       3.056       0.000       0.043       0.000       0.039       0.000
    366    12    31  2008     33       0  rtu0330                0.560       1.461       0.573       0.320       0.000       0.090       0.000       0.010       0.000
    366    12    31  2008     34       0  rtu0340                0.509       1.292       0.520       0.279       0.000       0.084       0.000       0.009       0.000
    366    12    31  2008     35       0  rtu0350                0.482       5.074       0.281       1.692       0.000       0.028       0.000       0.020       0.000
    366    12    31  2008     36       0  rtu0360                0.644       6.919       0.365       2.195       0.000       0.000       0.000       0.027       0.000
    366    12    31  2008     37       0  rtu0370                0.273       0.736       0.294       0.617       0.000       0.137       0.000       0.005       0.000
    366    12    31  2008     38       0  rtu0380                0.623       6.762       0.362       2.598       0.000       0.000       0.000       0.027       0.000
    366    12    31  2008     39       0  rtu0390                0.178       0.492       0.196       0.545       0.000       0.120       0.000       0.003       0.000
    366    12    31  2008     40       0  rtu0400                0.032       0.502       0.048       3.827       0.000       0.068       0.000       0.001       0.000
    366    12    31  2008     41       0  rtu0410                0.025       0.332       0.014       2.215       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008     42       0  rtu0420                0.141       1.295       0.050       1.097       0.000       0.000       0.000       0.003       0.000
    366    12    31  2008     43       0  rtu0430                0.670       1.712       0.681       0.279       0.000       0.085       0.000       0.012       0.000
    366    12    31  2008     44       0  rtu0440                0.147       1.148       0.046       0.732       0.000       0.000       0.000       0.003       0.000
    366    12    31  2008     45       0  rtu0450                0.264       3.544       0.367       1.586       0.000       0.111       0.000       0.005       0.000
    366    12    31  2008     46       0  rtu0460                0.530       1.525       0.531       0.624       0.000       0.141       0.000       0.010       0.000
    366    12    31  2008     47       0  rtu0470                0.094       0.972       0.039       2.744       0.000       0.000       0.000       0.003       0.000
    366    12    31  2008     48       0  rtu0480                0.072       1.262       0.111       4.823       0.000       0.155       0.000       0.001       0.000
    366    12    31  2008     49       0  rtu0490                0.107       0.440       0.125       1.032       0.000       0.163       0.000       0.002       0.000
    366    12    31  2008     50       0  rtu0500                0.064       0.631       0.025       2.727       0.000       0.000       0.000       0.002       0.000
    366    12    31  2008     51       0  rtu0510                0.488       2.588       0.534       1.080       0.000       0.148       0.000       0.009       0.000
    366    12    31  2008     52       0  rtu0520                0.484       1.460       0.498       0.670       0.000       0.131       0.000       0.009       0.000
    366    12    31  2008     53       0  rtu0530                0.329       6.131       0.531       3.545       0.000       0.215       0.000       0.007       0.000
    366    12    31  2008     54       0  rtu0540                0.205       1.997       0.077       1.290       0.000       0.000       0.000       0.004       0.000
    366    12    31  2008     55       0  rtu0550                0.489       1.644       0.499       0.950       0.000       0.182       0.000       0.010       0.000
    366    12    31  2008     56       0  rtu0560                0.195       2.643       0.210       0.907       0.000       0.031       0.000       0.003       0.000
    366    12    31  2008     57       0  rtu0570                0.190       1.297       0.054       2.282       0.000       0.000       0.000       0.005       0.000
    366    12    31  2008     58       0  rtu0580                0.280       5.221       0.433       2.426       0.000       0.085       0.000       0.006       0.000
    366    12    31  2008     59       0  rtu0590                0.609       1.715       0.603       0.543       0.000       0.136       0.000       0.011       0.000
    366    12    31  2008     60       0  rtu0600              138.552       4.960       0.289      12.243       0.000       0.018       0.000       0.014       0.000
    366    12    31  2008     61       0  rtu0610                0.253       2.456       0.096       1.548       0.000       0.000       0.000       0.005       0.000
    366    12    31  2008     62       0  rtu0620                0.021       0.182       0.008       0.007       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008     63       0  rtu0630                0.203       1.437       0.053       0.754       0.000       0.000       0.000       0.003       0.000
    366    12    31  2008     64       0  rtu0640                0.075       0.446       0.019       0.176       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008     65       0  rtu0650                0.207       1.306       0.054       0.861       0.000       0.000       0.000       0.004       0.000
    366    12    31  2008     66       0  rtu0660               38.071       4.254       0.275      11.747       0.000       0.102       0.000       0.027       0.000
    366    12    31  2008     67       0  rtu0670                0.000       0.000       0.000       2.212       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008     68       0  rtu0680               74.605      15.311       0.810       0.093       0.000       0.000       0.000       0.025       0.000
    366    12    31  2008     69       0  rtu0690                0.466       2.079       0.076       0.124       0.000       0.000       0.000       0.007       0.000
    366    12    31  2008     70       0  rtu0700                0.068       0.403       0.017       0.155       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008     71       0  rtu0710               64.776       6.957       0.434      11.865       0.000       0.031       0.000       0.072       0.000
    366    12    31  2008     72       0  rtu0720                0.622       1.642       0.624       0.372       0.000       0.105       0.000       0.011       0.000
    366    12    31  2008     73       0  rtu0730                0.174       1.532       0.059       0.087       0.000       0.000       0.000       0.003       0.000
    366    12    31  2008     74       0  rtu0740                0.388       1.637       0.059       0.165       0.000       0.000       0.000       0.006       0.000
    366    12    31  2008     75       0  rtu0750                0.003       0.024       0.001       0.251       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008     76       0  rtu0760                0.554       1.565       0.555       0.568       0.000       0.141       0.000       0.010       0.000
    366    12    31  2008     77       0  rtu0770                0.237       0.842       0.269       0.480       0.000       0.071       0.000       0.004       0.000
    366    12    31  2008     78       0  rtu0780                0.018       0.109       0.006       0.071       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008     79       0  rtu0790                0.209       1.287       0.054       0.465       0.000       0.000       0.000       0.004       0.000
    366    12    31  2008     80       0  rtu0800                0.599       1.586       0.605       0.349       0.000       0.105       0.000       0.011       0.000
    366    12    31  2008     81       0  rtu0810                0.011       0.211       0.023       1.314       0.000       0.061       0.000       0.000       0.000
    366    12    31  2008     82       0  rtu0820                0.044       0.260       0.011       0.079       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008     83       0  rtu0830                0.387       0.887       0.393       0.366       0.000       0.110       0.000       0.007       0.000
    366    12    31  2008     84       0  rtu0840                0.447       2.811       0.126       0.351       0.000       0.000       0.000       0.008       0.000
    366    12    31  2008     85       0  rtu0850               64.880       2.150       0.191      10.518       0.000       0.036       0.000       0.040       0.000
    366    12    31  2008     86       0  rtu0860                0.106       0.660       0.028       0.335       0.000       0.000       0.000       0.002       0.000
    366    12    31  2008     87       0  rtu0870               62.466       2.657       0.222      10.496       0.000       0.038       0.000       0.039       0.000
    366    12    31  2008     88       0  rtu0880              318.170       2.497       0.199       7.334       0.000       0.031       0.000       0.028       0.000
    366    12    31  2008     89       0  rtu0890                0.285       3.646       0.273       0.368       0.000       0.015       0.000       0.005       0.000
    366    12    31  2008     90       0  rtu0900                0.241       1.498       0.062       0.867       0.000       0.000       0.000       0.004       0.000
    366    12    31  2008     91       0  rtu0910               27.739       1.942       0.177      10.454       0.000       0.035       0.000       0.040       0.000
    366    12    31  2008     92       0  rtu0920                0.673       1.802       0.681       0.387       0.000       0.104       0.000       0.012       0.000
    366    12    31  2008     93       0  rtu0930                0.485       2.846       0.124       0.308       0.000       0.000       0.000       0.008       0.000
    366    12    31  2008     94       0  rtu0940                6.687       1.170       0.146       4.140       0.000       0.093       0.000       0.014       0.000
    366    12    31  2008     95       0  rtu0950                0.209       2.102       0.083       0.898       0.000       0.000       0.000       0.005       0.000
    366    12    31  2008     96       0  rtu0960              111.942       1.689       0.124       2.256       0.000       0.013       0.000       0.022       0.000
    366    12    31  2008     97       0  rtu0970                0.649       1.706       0.653       0.347       0.000       0.102       0.000       0.011       0.000
    366    12    31  2008     98       0  rtu0980                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008     99       0  rtu0990                0.199       2.320       0.146       0.557       0.000       0.017       0.000       0.003       0.000
    366    12    31  2008    100       0  rtu1000                0.189       0.572       0.212       0.658       0.000       0.135       0.000       0.004       0.000
    366    12    31  2008    101       0  rtu1010               88.364       2.241       0.197      10.525       0.000       0.036       0.000       0.039       0.000
    366    12    31  2008    102       0  rtu1020              162.857       7.268       0.385       0.253       0.000       0.000       0.000       0.005       0.000
    366    12    31  2008    103       0  rtu1030                0.285       1.691       0.091       0.665       0.000       0.000       0.000       0.006       0.000
    366    12    31  2008    104       0  rtu1040                0.117       2.269       0.193       3.472       0.000       0.105       0.000       0.002       0.000
    366    12    31  2008    105       0  rtu1050                0.329       2.000       0.085       0.425       0.000       0.000       0.000       0.006       0.000
    366    12    31  2008    106       0  rtu1060                0.577       1.520       0.078       0.355       0.000       0.000       0.000       0.011       0.000
    366    12    31  2008    107       0  rtu1070                0.087       0.977       0.040       0.726       0.000       0.000       0.000       0.002       0.000
    366    12    31  2008    108       0  rtu1080                0.459       1.381       0.463       0.745       0.000       0.170       0.000       0.009       0.000
    366    12    31  2008    109       0  rtu1090               37.342       4.820       0.386      24.669       0.000       0.017       0.000       0.020       0.000
    366    12    31  2008    110       0  rtu1100                0.458       3.153       0.161       1.217       0.000       0.000       0.000       0.014       0.000
    366    12    31  2008    111       0  rtu1110                0.363       0.921       0.376       0.278       0.000       0.083       0.000       0.006       0.000
    366    12    31  2008    112       0  rtu1120                0.223       1.834       0.071       0.144       0.000       0.000       0.000       0.004       0.000
    366    12    31  2008    113       0  rtu1130                0.148       0.935       0.039       0.785       0.000       0.000       0.000       0.003       0.000
    366    12    31  2008    114       0  rtu1140               50.795       5.557       0.358      11.967       0.000       0.030       0.000       0.045       0.000
    366    12    31  2008    115       0  rtu1150                0.234       1.392       0.067       0.227       0.000       0.000       0.000       0.005       0.000
    366    12    31  2008    116       0  rtu1160                0.127       0.740       0.030       0.008       0.000       0.000       0.000       0.002       0.000
    366    12    31  2008    117       0  rtu1170                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    118       0  rtu1180                1.169       8.143       0.351       1.049       0.000       0.000       0.000       0.024       0.000
    366    12    31  2008    119       0  rtu1190                1.400       9.375       0.405       0.174       0.000       0.000       0.000       0.024       0.000
    366    12    31  2008    120       0  rtu1200                1.077       7.841       0.335       1.421       0.000       0.000       0.000       0.024       0.000
    366    12    31  2008    121       0  rtu1210              198.502      11.009       0.577       0.291       0.000       0.000       0.000       0.008       0.000
    366    12    31  2008    122       0  rtu1220                0.007       0.053       0.002       0.001       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    123       0  rtu1230                0.028       0.199       0.008       0.006       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    124       0  rtu1240                0.093       0.666       0.025       0.436       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008    125       0  rtu1250                0.613       1.947       0.611       0.827       0.000       0.164       0.000       0.012       0.000
    366    12    31  2008    126       0  rtu1260                0.528       2.005       0.581       0.472       0.000       0.092       0.000       0.009       0.000
    366    12    31  2008    127       0  rtu1270                0.217       2.343       0.341       0.401       0.000       0.053       0.000       0.004       0.000
    366    12    31  2008    128       0  rtu1280                0.638       1.660       0.653       0.297       0.000       0.088       0.000       0.011       0.000
    366    12    31  2008    129       0  rtu1290                0.667       1.835       0.660       0.484       0.000       0.128       0.000       0.012       0.000
    366    12    31  2008    130       0  rtu1300                0.252       2.035       0.171       0.935       0.000       0.030       0.000       0.005       0.000
    366    12    31  2008    131       0  rtu1310                0.568       1.550       0.575       0.431       0.000       0.113       0.000       0.010       0.000
    366    12    31  2008    132       0  rtu1320                0.001       0.004       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    133       0  rtu1330                0.511       1.569       0.534       0.316       0.000       0.087       0.000       0.009       0.000
    366    12    31  2008    134       0  rtu1340              339.353      13.781       0.734       0.376       0.000       0.000       0.000       0.009       0.000
    366    12    31  2008    135       0  rtu1350                0.645       3.850       0.162       0.153       0.000       0.000       0.000       0.010       0.000
    366    12    31  2008    136       0  rtu1360                0.052       0.283       0.015       0.008       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008    137       0  rtu1370                0.240       1.690       0.063       0.962       0.000       0.001       0.000       0.004       0.000
    366    12    31  2008    138       0  rtu1380                0.157       1.795       0.113       0.592       0.000       0.006       0.000       0.003       0.000
    366    12    31  2008    139       0  rtu1390                0.456       2.205       0.509       0.657       0.000       0.120       0.000       0.008       0.000
    366    12    31  2008    140       0  rtu1400                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    141       0  rtu1410                0.064       0.392       0.016       0.143       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008    142       0  rtu1420              166.722       6.945       0.370       0.156       0.000       0.000       0.000       0.004       0.000
    366    12    31  2008    143       0  rtu1430              148.321      11.214       0.577       0.537       0.000       0.000       0.000       0.011       0.000
    366    12    31  2008    144       0  rtu1440                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    145       0  rtu1450                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    146       0  rtu1460                0.325       1.986       0.105       0.631       0.000       0.000       0.000       0.008       0.000
    366    12    31  2008    147       0  rtu1470                0.195       1.379       0.056       0.688       0.000       0.000       0.000       0.003       0.000
    366    12    31  2008    148       0  rtu1480                0.527       3.159       0.131       0.300       0.000       0.000       0.000       0.008       0.000
    366    12    31  2008    149       0  rtu1490                0.721       4.393       0.179       0.328       0.000       0.000       0.000       0.012       0.000
    366    12    31  2008    150       0  rtu1500                0.337       4.006       0.238       2.218       0.000       0.047       0.000       0.008       0.000
    366    12    31  2008    151       0  rtu1510                0.292       5.155       0.533       2.349       0.000       0.204       0.000       0.006       0.000
    366    12    31  2008    152       0  rtu1520                0.636       1.861       0.644       0.553       0.000       0.124       0.000       0.012       0.000
    366    12    31  2008    153       0  rtu1530                0.787       2.293       0.811       0.455       0.000       0.104       0.000       0.014       0.000
    366    12    31  2008    154       0  rtu1540                0.272       2.245       0.088       1.645       0.000       0.000       0.000       0.006       0.000
    366    12    31  2008    155       0  rtu1550                0.602       1.498       0.623       0.189       0.000       0.065       0.000       0.010       0.000
    366    12    31  2008    156       0  rtu1560                0.103       0.604       0.024       0.007       0.000       0.000       0.000       0.002       0.000
    366    12    31  2008    157       0  rtu1570                0.262       2.536       0.098       1.207       0.000       0.000       0.000       0.005       0.000
    366    12    31  2008    158       0  rtu1580                0.623       1.694       0.621       0.450       0.000       0.118       0.000       0.011       0.000
    366    12    31  2008    159       0  rtu1590                0.089       0.523       0.021       0.006       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008    160       0  rtu1600                0.611       1.614       0.624       0.337       0.000       0.096       0.000       0.011       0.000
    366    12    31  2008    161       0  rtu1610                0.763       2.453       0.750       0.917       0.000       0.185       0.000       0.015       0.000
    366    12    31  2008    162       0  rtu1620                0.381       1.124       0.390       0.314       0.000       0.078       0.000       0.007       0.000
    366    12    31  2008    163       0  rtu1630                0.764       2.128       0.748       0.546       0.000       0.149       0.000       0.014       0.000
    366    12    31  2008    164       0  rtu1640                0.408       2.385       0.512       0.590       0.000       0.096       0.000       0.007       0.000
    366    12    31  2008    165       0  rtu1650                0.555       1.486       0.561       0.395       0.000       0.106       0.000       0.010       0.000
    366    12    31  2008    166       0  rtu1660                0.179       1.529       0.060       0.513       0.000       0.000       0.000       0.003       0.000
    366    12    31  2008    167       0  rtu1670                0.350       2.023       0.111       0.112       0.000       0.000       0.000       0.006       0.000
    366    12    31  2008    168       0  rtu1680                0.699       2.245       0.687       0.932       0.000       0.179       0.000       0.013       0.000
    366    12    31  2008    169       0  rtu1690                0.001       0.004       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    170       0  rtu1700                0.533       3.404       0.138       0.432       0.000       0.000       0.000       0.009       0.000
    366    12    31  2008    171       0  rtu1710                0.601       4.133       0.167       0.624       0.000       0.000       0.000       0.011       0.000
    366    12    31  2008    172       0  rtu1720                0.397       1.153       0.399       0.503       0.000       0.120       0.000       0.007       0.000
    366    12    31  2008    173       0  rtu1730                0.389       2.303       0.476       0.844       0.000       0.131       0.000       0.007       0.000
    366    12    31  2008    174       0  rtu1740                0.575       2.365       0.620       0.748       0.000       0.137       0.000       0.010       0.000
    366    12    31  2008    175       0  rtu1750                0.684       1.921       0.671       0.550       0.000       0.141       0.000       0.012       0.000
    366    12    31  2008    176       0  rtu1760              342.198       8.333       0.469       0.145       0.000       0.000       0.000       0.005       0.000
    366    12    31  2008    177       0  rtu1770                0.287       2.637       0.192       0.855       0.000       0.024       0.000       0.005       0.000
    366    12    31  2008    178       0  rtu1780                0.240       1.633       0.312       0.414       0.000       0.075       0.000       0.005       0.000
    366    12    31  2008    179       0  rtu1790                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    180       0  rtu1800                0.191       1.847       0.071       0.600       0.000       0.000       0.000       0.003       0.000
    366    12    31  2008    181       0  rtu1810                0.144       1.727       0.134       0.803       0.000       0.029       0.000       0.003       0.000
    366    12    31  2008    182       0  rtu1820                0.139       1.353       0.052       0.362       0.000       0.000       0.000       0.002       0.000
    366    12    31  2008    183       0  rtu1830                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    184       0  rtu1840                0.065       0.508       0.021       0.045       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008    185       0  rtu1850                0.035       0.621       0.068       0.656       0.000       0.041       0.000       0.001       0.000
    366    12    31  2008    186       0  rtu1860                0.273       2.055       0.081       0.168       0.000       0.000       0.000       0.004       0.000
    366    12    31  2008    187       0  rtu1870                0.085       1.454       0.157       0.644       0.000       0.056       0.000       0.002       0.000
    366    12    31  2008    188       0  rtu1880                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    189       0  rtu1890                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    190       0  rtu1900                0.315       0.781       0.324       0.410       0.000       0.113       0.000       0.006       0.000
    366    12    31  2008    191       0  rtu1910                0.123       1.980       0.171       0.068       0.000       0.006       0.000       0.002       0.000
    366    12    31  2008    192       0  rtu1920                0.006       0.055       0.002       0.002       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    193       0  rtu1930                0.319       0.756       0.329       0.403       0.000       0.112       0.000       0.006       0.000
    366    12    31  2008    194       0  rtu1940                0.016       0.301       0.025       0.724       0.000       0.033       0.000       0.000       0.000
    366    12    31  2008    195       0  rtu1950                0.229       0.546       0.240       0.310       0.000       0.083       0.000       0.004       0.000
    366    12    31  2008    196       0  rtu1960                0.472       1.199       0.488       0.514       0.000       0.129       0.000       0.009       0.000
    366    12    31  2008    197       0  rtu1970                0.380       0.984       0.396       0.528       0.000       0.124       0.000       0.007       0.000
    366    12    31  2008    198       0  rtu1980                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    199       0  rtu1990                0.037       0.360       0.014       0.444       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008    200       0  rtu2000                0.015       0.147       0.006       0.003       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    201       0  rtu2010                0.237       0.553       0.249       0.110       0.000       0.040       0.000       0.004       0.000
    366    12    31  2008    202       0  rtu2020                0.192       0.505       0.211       0.145       0.000       0.034       0.000       0.003       0.000
    366    12    31  2008    203       0  rtu2030                0.473       5.540       0.354       1.327       0.000       0.024       0.000       0.017       0.000
    366    12    31  2008    204       0  rtu2040              118.212      11.917       0.676      61.420       0.000       0.014       0.000       0.040       0.000
    366    12    31  2008    205       0  rtu2050                0.074       0.475       0.020       0.404       0.000       0.000       0.000       0.002       0.000
    366    12    31  2008    206       0  rtu2060              200.050       7.518       0.455      39.768       0.000       0.043       0.000       0.025       0.000
    366    12    31  2008    207       0  rtu2070               51.605       4.911       0.408      23.890       0.000       0.015       0.000       0.018       0.000
    366    12    31  2008    208       0  rtu2080                0.383       0.851       0.388       0.218       0.000       0.076       0.000       0.007       0.000
    366    12    31  2008    209       0  rtu2090                0.155       1.359       0.052       0.599       0.000       0.000       0.000       0.002       0.000
    366    12    31  2008    210       0  rtu2100                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    211       0  rtu2110               36.572       5.207       0.355      26.824       0.000       0.036       0.000       0.070       0.000
    366    12    31  2008    212       0  rtu2120                0.233       0.569       0.249       0.039       0.000       0.018       0.000       0.004       0.000
    366    12    31  2008    213       0  rtu2130                0.426       1.089       0.441       0.535       0.000       0.127       0.000       0.008       0.000
    366    12    31  2008    214       0  rtu2140                0.251       0.610       0.267       0.069       0.000       0.027       0.000       0.004       0.000
    366    12    31  2008    215       0  rtu2150                0.311       0.707       0.321       0.148       0.000       0.053       0.000       0.005       0.000
    366    12    31  2008    216       0  rtu2160               54.278       5.726       0.369      10.832       0.000       0.031       0.000       0.054       0.000
    366    12    31  2008    217       0  rtu2170                0.277       4.154       0.324       0.595       0.000       0.022       0.000       0.005       0.000
    366    12    31  2008    218       0  rtu2180              227.868       2.460       0.199       9.310       0.000       0.032       0.000       0.037       0.000
    366    12    31  2008    219       0  rtu2190              225.160       2.631       0.222      10.583       0.000       0.038       0.000       0.038       0.000
    366    12    31  2008    220       0  rtu2200              234.896       3.389       0.246       9.919       0.000       0.031       0.000       0.030       0.000
    366    12    31  2008    221       0  rtu2210                0.222       2.853       0.206       1.578       0.000       0.061       0.000       0.004       0.000
    366    12    31  2008    222       0  rtu2220                0.012       0.060       0.004       0.001       0.000       0.000       0.000       0.000       0.000
    366    12    31  2008    223       0  rtu2230              134.089       4.631       0.312      11.185       0.000       0.031       0.000       0.024       0.000
    366    12    31  2008    224       0  rtu2240               18.461       0.784       0.125       2.125       0.000       0.012       0.000       0.011       0.000
    366    12    31  2008    225       0  rtu2250                0.055       0.315       0.017       0.198       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008    226       0  rtu2260               97.794       1.863       0.158       7.720       0.000       0.027       0.000       0.035       0.000
    366    12    31  2008    227       0  rtu2270               53.929       3.486       0.195       7.932       0.000       0.013       0.000       0.014       0.000
    366    12    31  2008    228       0  rtu2280                0.088       0.773       0.030       0.035       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008    229       0  rtu2290               72.709       0.850       0.067       2.019       0.000       0.010       0.000       0.015       0.000
    366    12    31  2008    230       0  rtu2300               78.801       2.164       0.100       1.541       0.000       0.007       0.000       0.017       0.000
    366    12    31  2008    231       0  rtu2310                0.207       1.974       0.077       0.589       0.000       0.000       0.000       0.004       0.000
    366    12    31  2008    232       0  rtu2320                0.821       2.454       0.085       0.692       0.000       0.000       0.000       0.014       0.000
    366    12    31  2008    233       0  rtu2330                0.732       2.119       0.075       0.463       0.000       0.000       0.000       0.012       0.000
    366    12    31  2008    234       0  rtu2340                0.081       0.715       0.028       0.040       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008    235       0  rtu2350                0.218       1.595       0.062       0.302       0.000       0.000       0.000       0.004       0.000
    366    12    31  2008    236       0  rtu2360                0.158       1.565       0.062       0.486       0.000       0.000       0.000       0.004       0.000
    366    12    31  2008    237       0  rtu2370                0.041       0.452       0.018       0.126       0.000       0.000       0.000       0.001       0.000
    366    12    31  2008    238       0  rtu2380                0.655       2.034       0.073       0.288       0.000       0.000       0.000       0.011       0.000
    366    12    31  2008    239       0  rtu2390                0.085       0.932       0.038       0.351       0.000       0.000       0.000       0.002       0.000
    366    12    31  2008    240       0  rtu2400                0.155       1.402       0.056       0.479       0.000       0.000       0.000       0.004       0.000
    365    12    31  2009      1       0  rtu0010                0.147       0.489       0.192       0.469       0.000       0.175       0.000       0.003       0.000
    365    12    31  2009      2       0  rtu0020                0.185       0.596       0.242       0.386       0.000       0.151       0.000       0.004       0.000
    365    12    31  2009      3       0  rtu0030                0.211       0.656       0.286       0.164       0.000       0.097       0.000       0.004       0.000
    365    12    31  2009      4       0  rtu0040                0.243       0.683       0.321       0.151       0.000       0.103       0.000       0.005       0.000
    365    12    31  2009      5       0  rtu0050                0.210       0.594       0.274       0.204       0.000       0.123       0.000       0.004       0.000
    365    12    31  2009      6       0  rtu0060                0.271       0.800       0.342       0.346       0.000       0.157       0.000       0.005       0.000
    365    12    31  2009      7       0  rtu0070                0.169       0.480       0.214       0.393       0.000       0.178       0.000       0.003       0.000
    365    12    31  2009      8       0  rtu0080                0.201       0.554       0.264       0.160       0.000       0.112       0.000       0.004       0.000
    365    12    31  2009      9       0  rtu0090                0.170       0.479       0.223       0.307       0.000       0.138       0.000       0.003       0.000
    365    12    31  2009     10       0  rtu0100                0.092       0.269       0.121       0.436       0.000       0.168       0.000       0.002       0.000
    365    12    31  2009     11       0  rtu0110                0.249       0.742       0.312       0.443       0.000       0.171       0.000       0.005       0.000
    365    12    31  2009     12       0  rtu0120                0.117       0.358       0.162       0.265       0.000       0.117       0.000       0.002       0.000
    365    12    31  2009     13       0  rtu0130                0.038       0.147       0.054       0.588       0.000       0.183       0.000       0.001       0.000
    365    12    31  2009     14       0  rtu0140                0.011       0.055       0.020       0.614       0.000       0.181       0.000       0.000       0.000
    365    12    31  2009     15       0  rtu0150                0.136       0.436       0.176       0.548       0.000       0.186       0.000       0.003       0.000
    365    12    31  2009     16       0  rtu0160                0.141       0.457       0.190       0.396       0.000       0.144       0.000       0.003       0.000
    365    12    31  2009     17       0  rtu0170                0.043       0.155       0.062       0.498       0.000       0.156       0.000       0.001       0.000
    365    12    31  2009     18       0  rtu0180                0.131       0.414       0.172       0.466       0.000       0.165       0.000       0.003       0.000
    365    12    31  2009     19       0  rtu0190                0.098       0.594       0.147       0.619       0.000       0.126       0.000       0.002       0.000
    365    12    31  2009     20       0  rtu0200                9.745       1.124       0.166       4.760       0.000       0.141       0.000       0.011       0.000
    365    12    31  2009     21       0  rtu0210                0.024       0.531       0.049       2.836       0.000       0.208       0.000       0.001       0.000
    365    12    31  2009     22       0  rtu0220               23.487       1.850       0.175       8.004       0.000       0.117       0.000       0.022       0.000
    365    12    31  2009     23       0  rtu0230               28.185       2.957       0.230      24.281       0.000       0.094       0.000       0.025       0.000
    365    12    31  2009     24       0  rtu0240                0.443       1.265       0.106      40.605       0.000       0.085       0.000       0.020       0.000
    365    12    31  2009     25       0  rtu0250                0.005       0.138       0.009       7.116       0.000       0.201       0.000       0.000       0.000
    365    12    31  2009     26       0  rtu0260                0.007       0.200       0.013       7.122       0.000       0.201       0.000       0.000       0.000
